x, y, th, stamp, 
-1.9998826736475384, -0.5000010952271412, 2.5859866798423464e-05, 994127000000, 
-1.9998826404053243, -0.5000010952651325, 2.586109174722661e-05, 994161000000, 
-1.9998826285621483, -0.5000010952873034, 2.586207854977552e-05, 994195000000, 
-1.999882615949316, -0.5000010953139952, 2.5862965254514594e-05, 994229000000, 
-1.9998826233139697, -0.5000010952742514, 2.5863762150409054e-05, 994263000000, 
-1.9998826447209466, -0.500001095303048, 2.5864394822445783e-05, 994297000000, 
-1.9998826573757695, -0.500001095340576, 2.5865105486381824e-05, 994331000000, 
-1.9998826818759454, -0.5000010953322258, 2.5865657226346612e-05, 994365000000, 
-1.9998826940830134, -0.5000010953177911, 2.5866387783096042e-05, 994399000000, 
-1.9998826959425218, -0.5000010952741283, 2.5867259683383502e-05, 994433000000, 
-1.9998826872540667, -0.5000010952714817, 2.5868204612297754e-05, 994467000000, 
-1.999882668118883, -0.5000010953564537, 2.5869227429062663e-05, 994501000000, 
-1.9998826433720789, -0.5000010953435451, 2.587029181683267e-05, 994535000000, 
-1.9998826238831273, -0.5000010953441418, 2.587138276869792e-05, 994569000000, 
-1.9998826025879206, -0.5000010953512202, 2.58724383158297e-05, 994603000000, 
-1.9998826059030166, -0.500001095274598, 2.5873235209309353e-05, 994637000000, 
-1.9998826172408288, -0.5000010953517979, 2.5873934341758966e-05, 994671000000, 
-1.9998826318530931, -0.5000010953756534, 2.587465416058312e-05, 994705000000, 
-1.9998826434146602, -0.5000010953684169, 2.5875305811539112e-05, 994739000000, 
-1.9998826484859515, -0.5000010953609225, 2.5876133283410947e-05, 994773000000, 
-1.9998826432712, -0.5000010953289346, 2.5877076501935303e-05, 994807000000, 
-1.9998826277765194, -0.5000010952656097, 2.5878063569906556e-05, 994841000000, 
-1.9998826014390707, -0.5000010953877514, 2.587919160035848e-05, 994875000000, 
-1.9998826008424109, -0.5000010953460324, 2.5880091154723936e-05, 994909000000, 
-1.9998825992991744, -0.5000010953986297, 2.5880890412907536e-05, 994943000000, 
-1.9998826106947347, -0.5000010952908805, 2.588158888415369e-05, 994977000000, 
-1.9998826184131344, -0.5000010953944095, 2.5882346849593437e-05, 995011000000, 
-1.999882623844766, -0.5000010953867444, 2.5883139626308256e-05, 995045000000, 
-1.9998826190110004, -0.5000010953551113, 2.5884050196751762e-05, 995079000000, 
-1.9998826038959812, -0.5000010952920632, 2.5885058194620117e-05, 995113000000, 
-1.9998825828851257, -0.5000010954144354, 2.5886125199081092e-05, 995147000000, 
-1.9998825868233272, -0.5000010953372744, 2.5886982025198053e-05, 995181000000, 
-1.999882598756082, -0.5000010954143004, 2.5887645197346207e-05, 995215000000, 
-1.9998826062475255, -0.5000010954405487, 2.588841929330434e-05, 995249000000, 
-1.999882620184067, -0.500001095428393, 2.5889084677222657e-05, 995283000000, 
-1.999882625890239, -0.5000010954212075, 2.588987751672185e-05, 995317000000, 
-1.999882621316451, -0.5000010953892031, 2.5890794846783767e-05, 995351000000, 
-1.9998826064608723, -0.5000010953258456, 2.5891795792072315e-05, 995385000000, 
-1.9998825808708118, -0.5000010953910228, 2.589290602199518e-05, 995419000000, 
